,urname,weapon,jacket,shoulder,pants,shoes,waist,amulet,wrist,ring,support,magicstone,earring,fusion ring
0,흑동한,,,,,,,,,,,,,
0,똥그리동동,,,,,,,,,,,,,
0,쭈영버퍼,,,,,,,,,,,,,
0,무어블레,,,,,,,,,,,,,
0,배크찍,근원을 삼킨 낫,리버시블 레더 코트,매니퓰레이션,혼돈을 두른 장막,엑셀러레이터,파워 플랜트,검은 별,억제된 마력의 팔찌,골렘의 중추석 반지,파괴된 생명,잊혀진 기록,폭풍을 삼킨 에너지,흑룡 : 끝없는 암흑의 굴레
0,루나티시아,,,,,,,,,,,,,
0,검도삼,,,,,,,,,,,,,
0,신귀일섬,,,,,,,,,,,,,
0,저귀신봅니다,결전의 도 - 소울브링어,리버시블 레더 코트,매니퓰레이션,깨지지 않는 빛바랜 신념,내딛는 용기,마땅한 본분,검은 별,억제된 마력의 팔찌,어댑터블 투톤 링,파괴된 생명,잿빛의 묘상석,아크로매틱 룸버스,
0,외진선탑,,,,,,,,,,,,,
0,김밥엔라면,,,,,,,,,,,,,
0,UTA뮤직,결전의 선현궁 - 뮤즈,고귀한 신의,주체할 수 없는 낡은 규칙,지치지 않는 여정의 하의,내딛는 용기,쿨링 서포트 벨트,폭룡왕의 지배 - 공포,생명이 담긴 가죽 토시,어댑터블 투톤 링,굴착 강화 파츠,언비튼 메달,시각의 관점,
0,여왕꼬꼬,,,,,,,,,,,,,
0,Mr.Ho.,,,,,,,,,,,,,
0,민영이ㄱㄱㄱ,근원을 삼킨 도,엔트 정령의 상의,매니퓰레이션,혼돈을 두른 장막,엑셀러레이터,파워 플랜트,검은 별,억제된 마력의 팔찌,골렘의 중추석 반지,파괴된 생명,승리가 약속된 시간,폭풍을 삼킨 에너지,흑룡 : 끝없는 암흑의 굴레
0,초밥은맛있어,,,,,,,,,,,,,
0,원케런처,,,,,,,,,,,,,
0,생로랑포프,결전의 십자가 - 크루세이더(여),얼티밋 제너레이터,주체할 수 없는 낡은 규칙,언리밋 사이버네틱,내딛는 용기,쿨링 서포트 벨트,잠겨진 영역,생명이 담긴 가죽 토시,어댑터블 투톤 링,굴착 강화 파츠,생명이 깃든 초록빛 액체,시각의 관점,흑룡 : 끝없는 암흑의 굴레
0,광광토끼,,,,,,,,,,,,,
0,ZRD,,,,,,,,,,,,,
0,다가와봐어디,근원을 삼킨 핸드캐넌,리버시블 레더 코트,매니퓰레이션,혼돈을 두른 장막,엑셀러레이터,파워 플랜트,검은 별,억제된 마력의 팔찌,골렘의 중추석 반지,파괴된 생명,잊혀진 기록,폭풍을 삼킨 에너지,흑룡 : 끝없는 암흑의 굴레
0,양치기소녀.,,,,,,,,,,,,,
0,쿄코♭,결전의 빗자루 - 마도학자,리버시블 레더 코트,매니퓰레이션,언리밋 사이버네틱,엑셀러레이터,파워 플랜트,검은 별,억제된 마력의 팔찌,골렘의 중추석 반지,파괴된 생명,잊혀진 기록,폭풍을 삼킨 에너지,
0,클로라,근원을 삼킨 둔기,리버시블 레더 코트,매니퓰레이션,혼돈을 두른 장막,엑셀러레이터,파워 플랜트,검은 별,억제된 마력의 팔찌,골렘의 중추석 반지,파괴된 생명,승리가 약속된 시간,폭풍을 삼킨 에너지,흑룡 : 끝없는 암흑의 굴레
0,존1나맞을래?,,,,,,,,,,,,,
0,정크플루,근원을 삼킨 클로,천지를 흔드는 석갑,오염된 빙석 견갑,압도하는 힘의 하갑,소망을 향한 움직임,불변의 부유석 벨트,고양된 분노의 목걸이,골렘의 핵 팔찌,어댑터블 투톤 링,옵티컬 컴뱃 글래스,지상형 : 전술 차륜 드론,초소형 GPS,
0,켐프케이시,결전의 봉 - 스위프트 마스터,리버시블 레더 코트,매니퓰레이션,언리밋 사이버네틱,엑셀러레이터,파워 플랜트,검은 별,억제된 마력의 팔찌,골렘의 중추석 반지,파괴된 생명,승리가 약속된 시간,폭풍을 삼킨 에너지,
0,동내빵칼도둑,,,,,,,,,,,,,
0,카나양,,,,,,,,,,,,,
0,강박피그,근원을 삼킨 빗자루,리버시블 레더 코트,매니퓰레이션,혼돈을 두른 장막,엑셀러레이터,파워 플랜트,검은 별,억제된 마력의 팔찌,골렘의 중추석 반지,파괴된 생명,잊혀진 기록,폭풍을 삼킨 에너지,
0,옆집누님악녀,,,,,,,,,,,,,
0,키바나,,,,,,,,,,,,,
0,암드시아,결전의 대검 - 데몬슬레이어,리버시블 레더 코트,매니퓰레이션,옥화의 망령 대퇴갑,엑셀러레이터,파워 플랜트,잠겨진 영역,억제된 마력의 팔찌,어댑터블 투톤 링,옵티컬 컴뱃 글래스,억류된 혼의 령주,폭풍을 삼킨 에너지,흑룡 : 끝없는 암흑의 굴레
0,확률,근원을 삼킨 로드,리버시블 레더 코트,끝을 바라보는 시선,깨지지 않는 빛바랜 신념,천재 기술자의 두터운 보호부츠,천재 기술자의 멀티툴 벨트,잠겨진 영역,흑화의 구속 팔찌,어댑터블 투톤 링,옵티컬 컴뱃 글래스,저주받은 마음,들이치는 희미한 탄식,천계 연합군 : 밝게 빛나는 희망
0,컨ㅌㅌㅌㅌ롤,근원을 삼킨 머스켓,흙으로 빚은 자연,피어나는 자연의 삶,숨쉬는 자연의 생명,순환하는 자연의 섭리,순수한 자연의 이치,올곧은 자의 이념,작은 풀잎의 순수함,뚜렷해지는 소멸된 사념,용살자의 증표 - 용골 뿔피리,잿빛의 묘상석,인력의 법칙,금룡 : 무한한 빛의 결계
0,극검★,,,,,,,,,,,,,
0,대자연의야돈,결전의 스태프 - 소환사,리버시블 레더 코트,매니퓰레이션,악몽을 이겨낸 승전보,절망의 발소리,별을 담는 벨트,검은 별,억제된 마력의 팔찌,골렘의 중추석 반지,파괴된 생명,잊혀진 기록,폭풍을 삼킨 에너지,진룡 : 무거운 철의 투지
0,연오융,근원을 삼킨 도,리버시블 레더 코트,매니퓰레이션,혼돈을 두른 장막,엑셀러레이터,파워 플랜트,검은 별,억제된 마력의 팔찌,골렘의 중추석 반지,옵티컬 컴뱃 글래스,승리가 약속된 시간,폭풍을 삼킨 에너지,흑룡 : 끝없는 암흑의 굴레
0,화학생명공학,근원을 삼킨 핸드캐넌,천재 기술자의 전문 작업복 상의,끝을 바라보는 시선,침식되는 이성,천재 기술자의 두터운 보호부츠,천재 기술자의 멀티툴 벨트,고양된 분노의 목걸이,흑화의 구속 팔찌,어댑터블 투톤 링,옵티컬 컴뱃 글래스,저주받은 마음,들이치는 희미한 탄식,
0,천파랑,,,,,,,,,,,,,
0,Dremer,결전의 스태프 - 소환사,흙으로 빚은 자연,피어나는 자연의 삶,숨쉬는 자연의 생명,순환하는 자연의 섭리,순수한 자연의 이치,올곧은 자의 이념,작은 풀잎의 순수함,뚜렷해지는 소멸된 사념,죽음을 부르는 관,완성형 동력 제어장치,폭발형 : 소형 전술 플레어,금룡 : 무한한 빛의 결계
0,D.H염제,근원을 삼킨 너클,리버시블 레더 코트,매니퓰레이션,혼돈을 두른 장막,엑셀러레이터,파워 플랜트,검은 별,억제된 마력의 팔찌,골렘의 중추석 반지,파괴된 생명,승리가 약속된 시간,폭풍을 삼킨 에너지,흑룡 : 끝없는 암흑의 굴레
0,지엔스,결전의 스태프 - 소환사,흙으로 빚은 자연,피어나는 자연의 삶,숨쉬는 자연의 생명,순환하는 자연의 섭리,순수한 자연의 이치,올곧은 자의 이념,파워 네비게이트 팩,뚜렷해지는 소멸된 사념,용살자의 증표 - 용골 뿔피리,미지의 황금비석,폭발형 : 소형 전술 플레어,
0,치--타,,,,,,,,,,,,,
0,calintz라온,근원을 삼킨 자동권총,흙으로 빚은 자연,피어나는 자연의 삶,숨쉬는 자연의 생명,순환하는 자연의 섭리,순수한 자연의 이치,올곧은 자의 이념,작은 풀잎의 순수함,뚜렷해지는 소멸된 사념,굴착 강화 파츠,거짓 속의 거짓,황혼의 성단,금룡 : 무한한 빛의 결계
0,Bestiality,결전의 스태프 - 소환사,흙으로 빚은 자연,피어나는 자연의 삶,숨쉬는 자연의 생명,순환하는 자연의 섭리,순수한 자연의 이치,올곧은 자의 이념,작은 풀잎의 순수함,뚜렷해지는 소멸된 사념,용살자의 증표 - 용골 뿔피리,자연에 녹아드는 이슬,폭발형 : 소형 전술 플레어,
0,맛난악마,,,,,,,,,,,,,
0,사시만들뿔라,,,,,,,,,,,,,
0,뽕짝언니,근원을 삼킨 차크라 웨펀,리버시블 레더 코트,매니퓰레이션,혼돈을 두른 장막,엑셀러레이터,파워 플랜트,검은 별,억제된 마력의 팔찌,골렘의 중추석 반지,파괴된 생명,잊혀진 기록,폭풍을 삼킨 에너지,
0,토끼공듀,근원을 삼킨 배틀액스,리버시블 레더 코트,매니퓰레이션,혼돈을 두른 장막,엑셀러레이터,파워 플랜트,검은 별,억제된 마력의 팔찌,골렘의 중추석 반지,파괴된 생명,승리가 약속된 시간,폭풍을 삼킨 에너지,흑룡 : 끝없는 암흑의 굴레
0,손누님,,,,,,,,,,,,,
0,백4블러드,근원을 삼킨 자동권총,리버시블 레더 코트,매니퓰레이션,로보티카 컴뱃 팬츠,엑셀러레이터,파워 플랜트,검은 별,억제된 마력의 팔찌,골렘의 중추석 반지,옵티컬 컴뱃 글래스,승리가 약속된 시간,폭풍을 삼킨 에너지,천계 연합군 : 밝게 빛나는 희망
0,이단사,,,,,,,,,,,,,
0,강냉이검호,,,,,,,,,,,,,
0,눈자색토끼,결전의 보우건 - 스핏파이어(여),흙으로 빚은 자연,피어나는 자연의 삶,숨쉬는 자연의 생명,순환하는 자연의 섭리,순수한 자연의 이치,올곧은 자의 이념,폭룡왕의 지배 - 무력,뚜렷해지는 소멸된 사념,생명이 담긴 잔,거짓 속의 거짓,폭발형 : 소형 전술 플레어,금룡 : 무한한 빛의 결계
0,검붉은색*,근원을 삼킨 창,리버시블 레더 코트,매니퓰레이션,혼돈을 두른 장막,엑셀러레이터,파워 플랜트,검은 별,억제된 마력의 팔찌,골렘의 중추석 반지,파괴된 생명,잊혀진 기록,폭풍을 삼킨 에너지,흑룡 : 끝없는 암흑의 굴레
0,악몽×,,,,,,,,,,,,,
0,가완리,,,,,,,,,,,,,
0,심심한로제,,,,,,,,,,,,,
0,양산용팔라딘,,,,,,,,,,,,,
0,메로엣타,,,,,,,,,,,,,
0,체리신데요,,,,,,,,,,,,,
0,avatar†,,,,,,,,,,,,,
0,행복칸버거,근원을 삼킨 자동권총,리버시블 레더 코트,매니퓰레이션,혼돈을 두른 장막,엑셀러레이터,파워 플랜트,검은 별,억제된 마력의 팔찌,골렘의 중추석 반지,파괴된 생명,잊혀진 기록,폭풍을 삼킨 에너지,흑룡 : 끝없는 암흑의 굴레
0,오래망갑,,,,,,,,,,,,,
0,에르리코,근원을 삼킨 대검,흙으로 빚은 자연,피어나는 자연의 삶,숨쉬는 자연의 생명,순환하는 자연의 섭리,순수한 자연의 이치,올곧은 자의 이념,작은 풀잎의 순수함,뚜렷해지는 소멸된 사념,굴착 강화 파츠,자연에 녹아드는 이슬,폭발형 : 소형 전술 플레어,금룡 : 무한한 빛의 결계
0,류냔♪,,,,,,,,,,,,,
0,피달♪,,,,,,,,,,,,,
0,폭풍사시미,결전의 도 - 다크템플러,리버시블 레더 코트,매니퓰레이션,혼돈을 두른 장막,엑셀러레이터,파워 플랜트,검은 별,억제된 마력의 팔찌,골렘의 중추석 반지,파괴된 생명,승리가 약속된 시간,폭풍을 삼킨 에너지,흑룡 : 끝없는 암흑의 굴레
0,월령백사,근원을 삼킨 도,어릴적 꿈꿔온 무대,화려한 청색의 음율,깨지지 않는 빛바랜 신념,소망을 전하는 편지,음율에 담은 소망,잔잔한 선율,오랜 시간 품어온 소원,반짝이는 음율,꿈같은 환호성,두근거리는 열정,들이치는 희미한 탄식,
0,영도둔근,,,,,,,,,,,,,
0,암걸리겠군,결전의 스태프 - 소환사,흙으로 빚은 자연,피어나는 자연의 삶,숨쉬는 자연의 생명,순환하는 자연의 섭리,순수한 자연의 이치,올곧은 자의 이념,작은 풀잎의 순수함,뚜렷해지는 소멸된 사념,용살자의 증표 - 용골 뿔피리,자연에 녹아드는 이슬,폭발형 : 소형 전술 플레어,
0,불기둥텐트,,,,,,,,,,,,,
0,콜드헤이즐넛,근원을 삼킨 핸드캐넌,리버시블 레더 코트,매니퓰레이션,혼돈을 두른 장막,엑셀러레이터,파워 플랜트,검은 별,억제된 마력의 팔찌,골렘의 중추석 반지,파괴된 생명,잊혀진 기록,폭풍을 삼킨 에너지,
0,억로,,,,,,,,,,,,,
0,Rdenty,,,,,,,,,,,,,
0,DK더크,,,,,,,,,,,,,
0,검귀푸릉,,,,,,,,,,,,,
0,공격전문힐러,결전의 십자가 - 크루세이더(여),쉐도우블랙 슈트,주체할 수 없는 낡은 규칙,언리밋 사이버네틱,내딛는 용기,쿨링 서포트 벨트,잠겨진 영역,생명이 담긴 가죽 토시,뚜렷해지는 소멸된 사념,굴착 강화 파츠,생명이 깃든 초록빛 액체,시각의 관점,흑룡 : 끝없는 암흑의 굴레
0,낭만갓핸드,,,,,,,,,,,,,
0,어둠싸개,근원을 삼킨 투창,리버시블 레더 코트,매니퓰레이션,혼돈을 두른 장막,엑셀러레이터,파워 플랜트,검은 별,억제된 마력의 팔찌,골렘의 중추석 반지,파괴된 생명,승리가 약속된 시간,폭풍을 삼킨 에너지,흑룡 : 끝없는 암흑의 굴레
0,탈리안,,,,,,,,,,,,,
0,뽕짝을틀어줘,,,,,,,,,,,,,
0,log_e(x),결전의 단검 - 로그,흙으로 빚은 자연,피어나는 자연의 삶,숨쉬는 자연의 생명,순환하는 자연의 섭리,순수한 자연의 이치,솔저 호너 네클리스,무뎌지는 둔화된 변화,뚜렷해지는 소멸된 사념,굴착 강화 파츠,거짓 속의 거짓,폭발형 : 소형 전술 플레어,
0,에이독,,,,,,,,,,,,,
0,답답한공이캐,,,,,,,,,,,,,
0,겨울밤에,,,,,,,,,,,,,
0,도살추적자,결전의 도 - 버서커,탐험가의 노련한 코트,유쾌함 속의 열망,로보티카 컴뱃 팬츠,과거를 뒤로 한 전진,파괴된 신념,고양된 분노의 목걸이,흑화의 구속 팔찌,어댑터블 투톤 링,옵티컬 컴뱃 글래스,숨결을 삼킨 용옥,숲속의 마녀 귀걸이,화룡 : 타오르는 불의 분노
0,R[ed],,,,,,,,,,,,,
0,ㄴ기띤,근원을 삼킨 단검,리버시블 레더 코트,딥 다이버 에어팩,혼돈을 두른 장막,엑셀러레이터,파워 플랜트,검은 별,억제된 마력의 팔찌,골렘의 중추석 반지,파괴된 생명,승리가 약속된 시간,폭풍을 삼킨 에너지,
0,동우갓검귀,,,,,,,,,,,,,
0,찍먹만합니다,결전의 소검 - 카오스,흙으로 빚은 자연,피어나는 자연의 삶,숨쉬는 자연의 생명,순환하는 자연의 섭리,순수한 자연의 이치,올곧은 자의 이념,무뎌지는 둔화된 변화,뚜렷해지는 소멸된 사념,용살자의 증표 - 용골 뿔피리,언비튼 메달,야수의 함성,금룡 : 무한한 빛의 결계
0,플래그분쇄!,,,,,,,,,,,,,
0,암아크,,,,,,,,,,,,,
0,쯔쯔가무쯔,근원을 삼킨 도,리버시블 레더 코트,매니퓰레이션,혼돈을 두른 장막,엑셀러레이터,파워 플랜트,검은 별,억제된 마력의 팔찌,골렘의 중추석 반지,무모하지만 합리적인 작전,승리가 약속된 시간,폭풍을 삼킨 에너지,천계 연합군 : 밝게 빛나는 희망
0,몽환무검,,,,,,,,,,,,,
0,가출한디바,,,,,,,,,,,,,
0,마계의관통자,근원을 삼킨 도,리버시블 레더 코트,매니퓰레이션,혼돈을 두른 장막,엑셀러레이터,파워 플랜트,검은 별,억제된 마력의 팔찌,골렘의 중추석 반지,파괴된 생명,승리가 약속된 시간,인력의 법칙,천계 연합군 : 밝게 빛나는 희망
0,숨안쉬고딜함,근원을 삼킨 광검,리버시블 레더 코트,매니퓰레이션,혼돈을 두른 장막,엑셀러레이터,파워 플랜트,검은 별,억제된 마력의 팔찌,골렘의 중추석 반지,파괴된 생명,승리가 약속된 시간,근원을 삼킨 광검,
0,어둠의돈킹,,,,,,,,,,,,,
0,klopi2,,,,,,,,,,,,,
0,스핏백늑,근원을 삼킨 머스켓,리버시블 레더 코트,아픔을 감싸는 위엄,벤타블랙 팬츠,사이버틱 스피드 부츠,익스펜션 서플라이 벨트,검은 별,억제된 마력의 팔찌,어댑터블 투톤 링,옵티컬 컴뱃 글래스,잿빛의 묘상석,아크로매틱 룸버스,천계 연합군 : 밝게 빛나는 희망
0,폭주경이,근원을 삼킨 도,리버시블 레더 코트,매니퓰레이션,혼돈을 두른 장막,엑셀러레이터,파워 플랜트,검은 별,억제된 마력의 팔찌,골렘의 중추석 반지,옵티컬 컴뱃 글래스,승리가 약속된 시간,폭풍을 삼킨 에너지,흑룡 : 끝없는 암흑의 굴레
0,Kiyoi..™,근원을 삼킨 창,리버시블 레더 코트,매니퓰레이션,혼돈을 두른 장막,엑셀러레이터,파워 플랜트,검은 별,억제된 마력의 팔찌,골렘의 중추석 반지,파괴된 생명,잿빛의 묘상석,아크로매틱 룸버스,흑룡 : 끝없는 암흑의 굴레
0,[1],,,,,,,,,,,,,
0,이블퀸,,,,,,,,,,,,,
0,동이♥블레,근원을 삼킨 도,리버시블 레더 코트,매니퓰레이션,혼돈을 두른 장막,엑셀러레이터,파워 플랜트,검은 별,억제된 마력의 팔찌,골렘의 중추석 반지,파괴된 생명,승리가 약속된 시간,폭풍을 삼킨 에너지,
0,번드거너,,,,,,,,,,,,,
0,롸요,,,,,,,,,,,,,
0,리핏트,결전의 보우건 - 스핏파이어(여),흙으로 빚은 자연,피어나는 자연의 삶,숨쉬는 자연의 생명,순환하는 자연의 섭리,순수한 자연의 이치,올곧은 자의 이념,작은 풀잎의 순수함,뚜렷해지는 소멸된 사념,생명이 담긴 잔,언비튼 메달,황혼의 성단,진룡 : 무거운 철의 투지
0,레.인,근원을 삼킨 리볼버,리버시블 레더 코트,매니퓰레이션,혼돈을 두른 장막,엑셀러레이터,파워 플랜트,검은 별,억제된 마력의 팔찌,골렘의 중추석 반지,옵티컬 컴뱃 글래스,승리가 약속된 시간,폭풍을 삼킨 에너지,흑룡 : 끝없는 암흑의 굴레
0,쿠모라,,,,,,,,,,,,,
0,트슉극치,,,,,,,,,,,,,
0,교접왕도킹,,,,,,,,,,,,,
0,퐁퐁팡팡풍이,,,,,,,,,,,,,
0,대팔미미,,,,,,,,,,,,,
0,케빈마그누센,,,,,,,,,,,,,
0,란디머,근원을 삼킨 낫,리버시블 레더 코트,매니퓰레이션,혼돈을 두른 장막,엑셀러레이터,파워 플랜트,검은 별,억제된 마력의 팔찌,골렘의 중추석 반지,옵티컬 컴뱃 글래스,승리가 약속된 시간,폭풍을 삼킨 에너지,금룡 : 무한한 빛의 결계
0,Bee.우럭,,,,,,,,,,,,,
0,복서쉐뱅이,,,,,,,,,,,,,
0,하얀넨수,,,,,,,,,,,,,
0,Lucid_Seoul,근원을 삼킨 빗자루,플래티넘 클래스 재킷,주체할 수 없는 낡은 규칙,언리밋 사이버네틱,내딛는 용기,익스펜션 서플라이 벨트,퍼스트 스페이드 - 노블레스,생명이 담긴 가죽 토시,어댑터블 투톤 링,굴착 강화 파츠,거짓 속의 거짓,시각의 관점,
